word	correct	predicted
in	IN	IN
advanced	VBD	NN
and	CC	CC
looking	VBG	VBG
forward	RB	RB
to	IN	TO
your	PRP$	PRP$
reply	NN	NNS
.	.	.

I	PRP	PRP
enjoyed	VBD	VBD
it	PRP	PRP
very	RB	RB
much	RB	RB
and	CC	CC
I	PRP	PRP
think	VBP	VBP
the	DT	DT
idea	NN	NN
of	IN	IN
its	PRP$	PRP$
creation	NN	NN
is	VBZ	VBZ
great	JJ	JJ
.	.	.

-	HYPH	PRP
About	IN	VBD
the	DT	DT
accomodation	NN	NN
,	,	,
as	IN	IN
I	PRP	PRP
read	VBD	VBP
,	,	,
you	PRP	PRP
can	MD	MD
offer	VB	VB
me	PRP	PRP
log	NN	MD
cabins	NNS	VB
or	CC	CC
tents	NNS	NNS
.	.	.

Now	RB	NNP
,	,	,
I	PRP	PRP
able	JJ	VBD
to	TO	TO
use	VB	VB
sound	NN	JJ
effect	NN	NN
system	NN	NN
.	.	.

Nowadays	RB	NNP
,	,	,
mordern	JJ	DT
technology	NN	NN
has	VBZ	VBZ
increasingly	RB	RB
been	VBN	VBN
developing	VBG	.
.	.	.

He	PRP	PRP
had	VBD	VBD
been	VBN	VBN
replaced	VBN	VBN
by	IN	IN
a	DT	DT
really	RB	RB
bad	JJ	JJ
actor	NN	NNS
,	,	,
whom	WP	WP
I	PRP	PRP
do	VBP	VBP
n't	RB	RB
even	RB	RB
know	VB	VB
the	DT	DT
name	NN	NN
.	.	.

Fortunately	RB	NNP
,	,	,
I	PRP	PRP
have	VBP	VBP
heard	VBN	VBN
that	IN	IN
weather	NN	NN
is	VBZ	VBZ
beautiful	JJ	JJ
in	IN	IN
California	NNP	NNP
during	IN	IN
that	DT	DT
month	NN	NN
.	.	.

Another	DT	DT
problem	NN	NN
I	PRP	PRP
had	VBD	VBD
was	VBD	VBD
the	DT	DT
time	NN	NN
.	.	.

Another	DT	DT
solution	NN	NN
to	TO	TO
get	VB	VB
a	DT	DT
friendlier	JJR	JJ
service	NN	NN
is	VBZ	VBZ
of	RB	IN
course	RB	NN
to	TO	TO
go	VB	VB
to	IN	TO
another	DT	DT
shop	NN	NN
.	.	.

As	IN	IN
you	PRP	PRP
know	VBP	VBP
,	,	,
there	EX	EX
is	VBZ	VBZ
a	DT	DT
free	JJ	JJ
time	NN	NN
in	IN	IN
your	PRP$	PRP$
programme	NN	NNS

How	WRB	WRB
I	PRP	PRP
am	VBP	VBP
going	VBG	VBG
to	TO	TO
answer	VB	VB
the	DT	DT
questions	NNS	NNS
you	PRP	PRP
asked	VBD	VBD
me	PRP	PRP
in	IN	IN
the	DT	DT
letter	NN	NN
.	.	.

However	RB	RB
,	,	,
we	PRP	PRP
promised	VBD	VBD
our	PRP$	PRP$
perents	NNS	NN
to	TO	TO
make	VB	VB
cleaning	VBG	VBN
up	RP	IN
every	DT	DT
week	NN	NN
.	.	.

Of	RB	IN
course	RB	NN
I	PRP	PRP
will	MD	MD
give	VB	VB
you	PRP	PRP
some	DT	DT
more	JJR	JJR
detail	NN	NN
about	IN	IN
the	DT	DT
student	NN	NN
conference	NN	.
.	.	.

For	IN	IN
me	PRP	PRP
,	,	,
It	PRP	PRP
's	VBZ	VBZ
not	RB	RB
easy	JJ	JJ
to	TO	TO
have	VB	VB
holiday	NN	VBN
and	CC	CC
your	PRP$	PRP$
play	NN	NN
just	RB	RB
blew	VBD	VB
my	PRP$	PRP$
precious	JJ	JJ
time	NN	NN
away	RP	.
.	.	.

Personally	RB	WRB
I	PRP	PRP
do	VBP	VBP
n't	RB	RB
like	VB	IN
dealing	VBG	VBG
with	IN	IN
shop	NN	PRP$
assistants	NNS	NNS
and	CC	CC
looking	VBG	VBG
around	RB	IN
the	DT	DT
shops	NNS	NNS
,	,	,
so	RB	RB
I	PRP	PRP
buy	VBP	VBD
all	DT	DT
what	WDT	WP
I	PRP	PRP
can	VBP	MD
using	VBG	VB
"	``	.
on-line	JJ	.
"	''	.
services	NNS	.
.	.	.

Thus	RB	RB
,	,	,
I	PRP	PRP
think	VBP	VBP
that	IN	IN
journalists	NNS	PRP
should	MD	MD
consider	VB	VB
celebrities	NNS	NNP
'	POS	POS
lives	NNS	NNS
and	CC	CC
be	VB	VB
in	IN	IN
celebrities	NNS	NNP
'	POS	''
shoes	NNS	.
.	.	.

Just	RB	RB
follow	VB	VB
Main-Road	NNP	VBN
until	IN	IN
to	TO	TO
reach	VB	VB
a	DT	DT
junction	NN	NN
,	,	,
where	WRB	WRB
you	PRP	PRP
turn	VBP	VBP
right	RB	JJ
and	CC	CC
then	RB	RB
walk	VB	VB
along	IN	IN
Denl-a-Lion	NNP	NNP
Road	NNP	NNP
.	.	.

Unfortunately	RB	RB
,	,	,
Pat	NNP	PRP
was	VBD	VBD
n't	RB	RB
very	RB	RB
good	JJ	JJ
at	IN	IN
keeping	VBG	PRP$
secrets	NNS	NNS
,	,	,
so	RB	RB
Maria	NNP	PRP
was	VBD	VBD
very	RB	RB
disappointed	JJ	VBN
when	WRB	WRB
she	PRP	PRP
realised	VBD	VBD
that	IN	IN
Manuel	NNP	PRP
knew	VBD	VBD
the	DT	DT
truth	NN	NN
about	IN	IN
the	DT	DT
feelings	NNS	NNS
that	WDT	IN
Maria	NNP	PRP
had	VBD	VBD
for	IN	IN
him	PRP	PRP
,	,	,
in	IN	IN
fact	NN	NN
,	,	,
she	PRP	PRP
was	VBD	VBD
so	RB	RB
angry	JJ	VB
she	PRP	PRP
almost	RB	RB
kill	VB	,
but	CC	CC
,	,	,
she	PRP	PRP
could	MD	MD
n't	RB	RB
because	IN	IN
Pat	NNP	PRP
was	VBD	VBD
her	PRP$	PRP$
best	JJS	JJS
friend	NN	NN
.	.	.

I	PRP	PRP
ask	VBP	VBP
you	PRP	PRP
if	IN	IN
is	VBZ	VBZ
it	PRP	PRP
possible	JJ	VBD
to	TO	TO
have	VB	VB
my	PRP$	PRP$
money	NN	NN
back	RP	RB
,	,	,
please	UH	VBP
,	,	,
because	IN	IN
I	PRP	PRP
want	VBP	VBP
to	TO	TO
forgot	VBD	VB
that	DT	DT
expense	NN	NN
.	.	.

My	PRP$	PRP$
second	JJ	JJ
chose	NN	NN
is	VBZ	VBZ
painting	NN	NN
because	IN	IN
I	PRP	PRP
love	VBP	VBP
water	NN	NN
colour	NN	IN
painting	NN	NN
and	CC	CC
I	PRP	PRP
am	VBP	VBP
a	DT	DT
member	NN	NN
of	IN	IN
the	DT	DT
our	PRP$	PRP$
water	GW	NN
colour	NN	IN
painting	NN	DT
club	NN	NN
in	IN	IN
my	PRP$	PRP$
town	NN	NN
.	.	.

At	IN	IN
first	JJ	JJ
the	DT	DT
show	NN	NN
started	VBD	VBD
much	RB	RB
later	RBR	RB
than	IN	IN
it	PRP	PRP
was	VBD	VBD
written	VBN	VBN
out	RP	RB
.	.	.

At	IN	IN
the	DT	DT
end	NN	NN
you	PRP	PRP
may	MD	MD
have	VB	VB
found	VBN	VBN
only	RB	RB
two	CD	CD
or	CC	CC
three	CD	CD
things	NNS	NNS
you	PRP	PRP
really	RB	RB
like	VB	VB
,	,	,
but	CC	CC
they	PRP	PRP
are	VBP	VBP
all	PDT	DT
the	DT	DT
work	NN	NN
worth	JJ	.
.	.	.

So	RB	RB
I	PRP	PRP
decided	VBD	VBD
to	TO	TO
write	VB	VB
you	PRP	PRP
this	DT	DT
letter	NN	NN
to	TO	TO
note	VB	VB
that	DT	DT
wrong	JJ	JJ
informations	NNS	NNS
and	CC	CC
to	TO	TO
ask	VB	VB
for	IN	IN
the	DT	DT
restitution	NN	NN
of	IN	IN
the	DT	DT
price	NN	NN
of	IN	IN
ticket	NN	NN
or	CC	CC
a	DT	DT
part	NN	NN
of	IN	IN
that	DT	DT
.	.	.

From	IN	IN
my	PRP$	PRP$
point	NN	NN
of	IN	IN
view	NN	NN
,	,	,
young	JJ	JJ
people	NNS	NNS
tend	VBP	VBP
to	TO	TO
wear	VB	VB
the	DT	DT
clothes	NNS	NN
which	WDT	WDT
they	PRP	PRP
can	MD	MD
show	VB	VB
their	PRP$	PRP$
skin	NN	NN
.	.	.

You	PRP	PRP
do	VBP	VBP
n't	RB	RB
have	VBP	VB
to	TO	TO
wait	VB	VB
on	IN	IN
a	DT	DT
bus	NN	NN
stop	NN	VB
on	IN	IN
a	DT	DT
cold	JJ	JJ
and	CC	CC
windy	JJ	JJ
weather	NN	NN
for	IN	IN
a	DT	DT
late	JJ	JJ
bus	NN	NN
,	,	,
or	CC	CC
being	VBG	NN
stuck	VBN	,
on	IN	IN
a	DT	DT
train	NN	NN
for	IN	IN
an	DT	DT
hour	NN	NN
due	IN	VBZ
to	IN	TO
some	DT	DT
railtrack	NN	JJ
repairs	NNS	NNS
,	,	,
you	PRP	PRP
can	MD	MD
just	RB	RB
jump	VB	VBN
into	IN	IN
a	DT	DT
car	NN	NN
,	,	,
tune	VB	CC
your	PRP$	PRP$
radio	NN	NN
onto	IN	IN
your	PRP$	PRP$
favourite	JJ	NNS
station	NN	,
and	CC	CC
have	VB	VB
a	DT	DT
plesant	JJ	JJ
drive	NN	NN
to	IN	TO
your	PRP$	PRP$
distanation	NN	NNS
.	.	.

Let	VB	WRB
me	PRP	PRP
answer	VB	VB
this	DT	DT
question	NN	NN
.	.	.

At	RB	IN
first	RBS	JJ
,	,	,
I	PRP	PRP
want	VBP	VBP
to	TO	TO
say	VB	VB
how	WRB	WRB
I	PRP	PRP
am	VBP	VBP
happy	JJ	JJ
to	TO	TO
have	VB	VB
won	VBN	VBD
this	DT	DT
prize	NN	NN
and	CC	CC
I	PRP	PRP
want	VBP	VBP
to	TO	TO
thank	VB	VB
you	PRP	PRP
.	.	.

i	PRP	PRP
'm	VBP	VBP
hope	VBG	NN
that	IN	IN
it	PRP	PRP
will	MD	MD
be	VB	VB
good	JJ	JJ
gift	NN	NN
for	IN	IN
me	PRP	PRP
from	IN	IN
your	PRP$	PRP$
organization	NN	NN
.	.	.

If	IN	IN
there	EX	EX
is	VBZ	VBZ
any	DT	DT
other	JJ	JJ
question	NN	NN
from	IN	IN
your	PRP$	PRP$
part	NN	NN
,	,	,
please	UH	TO
call	VB	VB
me	PRP	PRP
or	CC	CC
write	VB	VB
again	RB	RB
.	.	.

Taking	VBG	IN
a	DT	DT
photography	NN	NN
during	IN	IN
the	DT	DT
holiday	NN	NN
is	VBZ	VBZ
very	RB	RB
good	JJ	JJ
memory	NN	NN
for	IN	IN
me	PRP	PRP
,	,	,
and	CC	CC
I	PRP	PRP
can	MD	MD
share	VB	VB
my	PRP$	PRP$
adventures	NNS	NN
to	IN	TO
my	PRP$	PRP$
friends	NNS	NNS
.	.	.

After	IN	IN
all	DT	DT
of	IN	IN
this	DT	DT
we	PRP	PRP
saw	VBD	VBD
the	DT	DT
show	NN	NN
in	IN	IN
the	DT	DT
best	JJ	JJS
place	NN	NN
,	,	,
near	IN	RB
of	IN	IN
the	DT	DT
stage	NN	NN
and	CC	CC
after	RB	IN
,	,	,
the	DT	DT
thing	NN	NN
that	WDT	IN
I	PRP	PRP
most	RB	RB
liked	VBD	VBD
,	,	,
we	PRP	PRP
were	VBD	VBD
convidated	VBN	VBN
to	TO	TO
see	VB	VB
the	DT	DT
group	NN	NN
and	CC	CC
had	VBD	VBD
their	PRP$	PRP$
signatures	NNS	NNS
.	.	.

Whenever	WRB	IN
the	DT	DT
students	NNS	NNS
wear	VBP	VBP
an	DT	DT
extra	JJ	NN
cloth	NN	''
(	-LRB-	(
because	IN	IN
of	IN	IN
cold	NN	JJ
or	CC	CC
something	NN	NN
)	-RRB-	)
his	PRP$	,
or	CC	CC
her	PRP$	PRP
(	-LRB-	(
not	RB	RB
students	NNS	.
!	.	.
)	-RRB-	)

If	IN	IN
there	EX	EX
is	VBP	VBZ
any	DT	DT
question	NN	NN
left	RB	VBN
,	,	,
please	UH	DT
contact	VB	NN
me	PRP	PRP
.	.	.

I	PRP	PRP
am	VBP	VBP
writing	VBG	NN
on	IN	IN
our	PRP$	PRP$
class	NN	NN
behalf	NN	VBZ
to	TO	TO
thank	VB	VB
you	PRP	PRP
for	IN	IN
organising	VBG	VBG
our	PRP$	PRP$
tour	NN	NN
in	IN	IN
London	NNP	NNP
.	.	.

This	DT	DT
trip	NN	NN
was	VBD	VBD
organised	VBN	VBN
by	IN	IN
our	PRP$	PRP$
form	NN	NN
tutor	NN	''
,	,	,
he	PRP	PRP
wanted	VBD	VBD
to	TO	TO
test	VB	VB
us	PRP	PRP
if	IN	IN
we	PRP	PRP
trust	VBP	VB
each	DT	DT
other	JJ	JJ
and	CC	CC
worked	VBD	VBD
in	IN	IN
a	DT	DT
team	NN	NN
,	,	,
and	CC	CC
the	DT	DT
trip	NN	NN
last	VB	RB
for	IN	IN
3	CD	CD
days	NNS	NNS
.	.	.

I	PRP	PRP
think	VBP	VBP
then	RB	RB
we	PRP	PRP
should	MD	MD
film	VB	VB
an	DT	DT
informatic-lesson	NN	NN
.	.	.

From	IN	IN
my	PRP$	PRP$
point	NN	NN
of	IN	IN
view	NN	NN
,	,	,
people	NNS	NNS
's	POS	POS
home	NN	NN
in	IN	IN
the	DT	DT
future	NN	NN
will	MD	MD
be	VB	VB
controlled	VBN	JJ
by	IN	IN
a	DT	DT
computer	NN	NN
which	WDT	WDT
is	VBZ	VBZ
devised	VBN	VBN
in	IN	IN
every	DT	DT
machine	NN	NN
,	,	,
TV	NN	RB
,	,	,
cooker	NN	NNP
and	CC	CC
the	DT	DT
light	NN	NN
,	,	,
connecting	VBG	CC
to	IN	TO
the	DT	DT
owner	NN	NN
.	.	.

From	IN	IN
the	DT	DT
activities	NNS	NNS
I	PRP	PRP
want	VBP	VBP
to	TO	TO
take	VB	VB
Golf	NN	VBN
and	CC	CC
Surfing	NN	NN
.	.	.

I	PRP	PRP
received	VBD	VBD
your	PRP$	PRP$
letter	NN	NN
,	,	,
so	RB	RB
I	PRP	PRP
write	VBP	VBP
you	PRP	PRP
to	TO	TO
give	VB	VB
you	PRP	PRP
some	DT	DT
informations	NNS	NN
from	IN	IN
me	PRP	PRP
.	.	.

It	PRP	PRP
had	VBD	VBD
been	VBN	VBN
a	DT	DT
real	JJ	JJ
joy	NN	NN
to	TO	TO
receive	VB	VB
your	PRP$	VBN
and	CC	CC
I	PRP	PRP
still	RB	RB
ca	MD	MD
n't	RB	RB
believe	VB	VB
it	PRP	PRP
.	.	.

However	RB	RB
,	,	,
people	NNS	NNS
ca	MD	MD
n't	RB	RB
have	VB	VB
a	DT	DT
good	JJ	JJ
time	NN	NN
even	RB	RB
at	IN	IN
weekdays	NNS	DT
while	IN	NN
shopping	VBG	.
.	.	.

I	PRP	PRP
am	VBP	VBP
really	RB	RB
surprise	JJ	VBN
for	IN	IN
the	DT	DT
information	NN	NN
because	IN	IN
I	PRP	PRP
won	VBD	VBD
,	,	,
and	CC	CC
I	PRP	PRP
like	VBP	VBP
to	TO	TO
tell	VB	VB
you	PRP	PRP
thank	VB	VB
you	PRP	PRP
for	IN	IN
everyting	NN	DT

And	CC	CC
on	IN	IN
Wednesday	NNP	DT
morning	NN	NN
we	PRP	PRP
go	VBP	VBP
to	IN	TO
the	DT	DT
national	JJ	JJ
art	NN	NN
gallery	NN	''
,	,	,
but	CC	CC
after	IN	IN
that	DT	WDT
we	PRP	PRP
can	MD	MD
go	VB	VB
to	IN	TO
the	DT	DT
Science	NNP	NNP
Museum	NNP	NNP
,	,	,
in	IN	IN
the	DT	DT
afternoon	NN	NN
.	.	.

We	PRP	PRP
have	VBP	VBP
thought	VBN	VBN
that	IN	IN
The	DT	DT
London	NNP	NNP
Fashion	NNP	,
and	CC	CC
Leisure	NNP	WRB
Show	NNP	PRP
would	MD	MD
be	VB	VB
a	DT	DT
great	JJ	JJ
opportunity	NN	NN
to	TO	TO
give	VB	VB
us	PRP	PRP
more	JJR	JJR
information	NN	NN
about	IN	IN
the	DT	DT
main	JJ	JJ
transformation	NN	NN
in	IN	IN
nowdays	RB	NN
in	IN	IN
England	NNP	NNP
about	IN	IN
fashions	NNS	NNP
,	,	,
Leisure	NN	RB
,	,	,
sports	NNS	NNS
and	CC	CC
style	NN	NN
of	IN	IN
life	NN	NN
.	.	.

In	IN	IN
other	JJ	JJ
hand	NN	NN
,	,	,
after	IN	IN
shopping	VBG	WDT
you	PRP	PRP
'll	MD	MD
get	VB	VB
tired	JJ	VBN
and	CC	CC
maybe	RB	WRB
you	PRP	PRP
ca	MD	MD
n't	RB	RB
afford	VB	.
your	PRP$	.
credit	NN	.
card	NN	.
.	.	.

quality	NN	NN
of	IN	IN
life	NN	NN
very	RB	RB
low	JJ	JJ
.	.	.

The	DT	DT
moment	NN	NN
I	PRP	PRP
saw	VBD	VBD
the	DT	DT
advertisement	NN	NN
about	IN	IN
one	CD	CD
of	IN	IN
the	DT	DT
seven	CD	CD
world	NN	NN
wonders	NNS	VBZ
,	,	,
I	PRP	PRP
knew	VBD	VBD
,	,	,
I	PRP	PRP
had	VBD	VBD
to	TO	TO
see	VB	VB
it	PRP	PRP
.	.	.

The	DT	DT
car	NN	NN
was	VBD	VBD
already	RB	RB
parked	VBN	VBN
near	IN	IN
the	DT	DT
rear	JJ	JJ
door	NN	NN
and	CC	CC
there	EX	EX
was	VBD	VBD
an	DT	DT
unusual	JJ	JJ
activity	NN	NN
all	RB	DT
over	IN	IN
the	DT	DT
house	NN	NN
.	.	.

Some	DT	DT
people	NNS	NNS
glorify	VBP	IN
technology	NN	NN
as	IN	IN
if	IN	IN
it	PRP	PRP
was	VBD	VBD
the	DT	DT
best	JJS	JJS
thing	NN	NN
could	MD	MD
ever	RB	RB
happened	VBD	VBN
in	IN	IN
their	PRP$	PRP$
lives	NNS	NNS
.	.	.

And	CC	CC
please	UH	PRP
could	MD	MD
you	PRP	PRP
give	VB	VBP
me	PRP	PRP
details	NNS	VBD
about	IN	IN
how	WRB	PRP
does	VBZ	VBZ
the	DT	DT
weather	NN	NN
like	VB	IN
there	RB	RB
and	CC	CC
what	WDT	WP
type	NN	VBZ
the	DT	DT
clothes	NNS	NN
will	MD	MD
I	PRP	PRP
have	VB	VBP
to	TO	TO
bringh	VB	VB
?	.	.

If	IN	IN
no	UH	DT
,	,	,
what	WP	WP
do	VBP	VBP
you	PRP	PRP
sugest	VB	.
?	.	.

So	RB	RB
I	PRP	PRP
would	MD	MD
like	VB	VB
to	TO	TO
choose	VB	VB
these	DT	DT
two	CD	CD
activities	NNS	NNS
while	IN	IN
I	PRP	PRP
am	VBP	VBP
at	IN	IN
the	DT	DT
Camp	NNP	NN
.	.	.

But	CC	CC
I	PRP	PRP
enjoy	VBP	VBP
discovering	VBG	RB
new	JJ	JJ
activities	NNS	NNS
!	.	.

On	IN	IN
top	NN	NN
of	IN	IN
everything	NN	NN
,	,	,
the	DT	DT
main	JJ	JJ
cast	NN	NN
,	,	,
Danny	NNP	CC
Brook	NNP	NNP
,	,	,
did	VBD	VBD
not	RB	RB
appear	VB	VB
on	IN	IN
the	DT	DT
show	NN	NN
.	.	.

I	PRP	PRP
had	VBD	VBD
a	DT	DT
week	NN	JJ
holiday	NN	NNS
in	IN	IN
London	NNP	NNP
,	,	,
so	RB	RB
I	PRP	PRP
wanted	VBD	VBD
to	TO	TO
spend	VB	VB
my	PRP$	PRP$
last	JJ	JJ
evening	NN	NN
with	IN	IN
great	JJ	JJ
pleasure	NN	NN
,	,	,
however	RB	RB
it	PRP	PRP
was	VBD	VBD
the	DT	DT
worse	JJR	JJR
evening	NN	NN
in	IN	IN
my	PRP$	PRP$
life	NN	NN
.	.	.

Countless	JJ	DT
fascinating	JJ	JJ
things	NNS	NNS
will	MD	MD
definely	RB	RB
take	VB	VB
you	PRP	PRP
the	DT	DT
whole	JJ	JJ
day	NN	NN
to	TO	TO
appreciate	VB	VB
.	.	.

On	IN	IN
the	DT	DT
other	JJ	JJ
hand	NN	NN
,	,	,
we	PRP	PRP
can	MD	MD
feel	VB	VB
more	RBR	RBR
comfortable	JJ	JJ
with	IN	IN
them	PRP	PRP
providing	VBG	VBD
us	PRP	PRP
support	NN	VB
to	IN	TO
our	PRP$	PRP$
hard	JJ	JJ
tasks	NNS	NNS
and	CC	CC
letting	VBG	WRB
us	PRP	PRP
free	JJ	VB
to	TO	TO
apply	VB	VB
our	PRP$	PRP$
attention	NN	NN
and	CC	CC
efforts	NN	NNS
to	IN	TO
more	RBR	RBR
important	JJ	JJ
things	NNS	NNS
.	.	.

Some	DT	DT
concert	NN	NN
halls	NNS	WDT
were	VBD	VBD
really	RB	RB
small	JJ	JJ
so	IN	RB
that	IN	IN
there	EX	EX
was	VBD	VBD
bad	JJ	JJ
air	NN	NN
and	CC	CC
not	RB	RB
enough	JJ	JJ
place	NN	NN
for	IN	IN
everyone	NN	NN
and	CC	CC
you	PRP	PRP
could	MD	MD
not	RB	RB
enjoy	VB	JJ
anything	NN	NN
!	.	.

I	PRP	PRP
think	VB	VBP
that	IN	IN
this	DT	DT
kind	NN	NN
of	IN	IN
people	NNS	NNS
have	VBP	VBP
a	DT	DT
poor	JJ	JJ
life	NN	NN
because	IN	IN
they	PRP	PRP
never	RB	RB
can	MD	MD
be	VB	VB
quiet	JJ	JJ
because	IN	IN
all	PDT	PDT
the	DT	DT
poeple	NNS	MD
know	VBP	VB
them	PRP	PRP
and	CC	CC
want	VB	VBP
to	TO	TO
know	VB	VB
a	DT	DT
lot	NN	NN
of	IN	IN
things	NNS	NNS
about	IN	IN
them	PRP	PRP
.	.	.

As	IN	IN
you	PRP	PRP
offer	VBP	VBP
many	JJ	JJ
activities	NNS	NNS
it	PRP	PRP
was	VBD	VBD
hard	JJ	RB
to	TO	TO
choose	VB	VB
which	WDT	WDT
ones	NNS	VBZ
I	PRP	PRP
want	VBP	VBP
to	TO	TO
do	VB	VB
,	,	,
but	CC	CC
I	PRP	PRP
dicided	VBD	VBD
to	TO	TO
take	VB	VB
swimming	NN	VBN
and	CC	CC
photography	NN	NNP
,	,	,
because	IN	IN
I	PRP	PRP
am	VBP	VBP
very	RB	RB
good	JJ	JJ
at	IN	IN
swimming	NN	NN
and	CC	CC
because	IN	IN
currently	RB	WDT
I	PRP	PRP
am	VBP	VBP
attending	VBG	IN
a	DT	DT
photography	NN	JJ
course	NN	NN
in	IN	IN
Vienna	NNP	NN
.	.	.

After	IN	IN
that	DT	DT
what	WDT	WP
is	VBZ	VBZ
waiting	VBG	VBN
for	IN	IN
you	PRP	PRP
is	VBZ	VBZ
the	DT	DT
struggle	NN	NN
with	IN	IN
ill-fitted	JJ	PRP
clothes	NNS	VBD
taking	VBG	VBG
off	RP	RB
and	CC	CC
putting	VBG	VBG
on	RP	IN
.	.	.

Contrary	RB	PRP
to	IN	TO
the	DT	DT
advertisment	NN	JJ
everything	NN	NN
was	VBD	VBD
disapointing	JJ	.
.	.	.

Just	RB	RB
imagine	VB	VB
the	DT	DT
way	NN	NN
of	IN	IN
future	JJ	NN
people	NNS	NNS
's	POS	POS
life	NN	NN
.	.	.

It	PRP	PRP
began	VBD	VBD
45	CD	PRP$
minutes	NNS	NNS
later	RBR	RB
than	IN	IN
it	PRP	PRP
should	MD	MD
have	VBP	VB
been	VBN	VBN
.	.	.

In	IN	IN
my	PRP$	PRP$
countries	NNS	JJ
school	NN	NN
we	PRP	PRP
are	VBP	VBP
not	RB	RB
allowed	VBN	VBN
to	TO	TO
have	VB	VB
an	DT	DT
argument	NN	NN
with	IN	IN
class-mates	NNS	NN
and	CC	CC
not	RB	RB
allowed	VBN	VBN
to	TO	TO
eat	VB	VB
at	IN	IN
class	NN	NN
.	.	.

Finally	RB	RB
,	,	,
I	PRP	PRP
would	MD	MD
like	VB	VB
to	TO	TO
ask	VB	VB
you	PRP	PRP
what	WDT	VBD
kind	NN	NN
of	IN	IN
clothes	NNS	PRP
would	MD	MD
you	PRP	PRP
recommend	VB	VBD
me	PRP	PRP
to	TO	TO
take	VB	VB
.	.	.

Besides	RB	NNP
,	,	,
I	PRP	PRP
really	RB	RB
would	MD	MD
like	VB	VB
to	TO	TO
know	VB	VB
,	,	,
approxiametely	RB	CC
how	RB	WRB
much	JJ	JJ
money	NN	NN
should	MD	MD
I	PRP	PRP
take	VB	VBP
with	IN	IN
me	PRP	PRP
?	.	.

Immediately	RB	WRB
she	PRP	PRP
recognized	VBD	VBD
her	PRP$	PRP$
beloved	JJ	JJ
teacher	NN	NN
kissing	VBG	IN
one	CD	CD
of	IN	IN
her	PRP$	PRP$
class	NN	NN
mate	NN	,
and	CC	CC
she	PRP	PRP
run	VB	VBP
away	RB	RB
as	RB	RB
fast	RB	RB
as	IN	IN
she	PRP	PRP
could	MD	MD
.	.	.

I	PRP	PRP
'd	MD	MD
rather	RB	RB
sleep	VB	VBN
in	IN	IN
tents	NNS	NNS
because	IN	IN
I	PRP	PRP
want	VBP	VBP
to	TO	TO
enjoy	VB	VB
this	DT	DT
wild	JJ	JJ
experience	NN	NN
!	.	.

And	CC	CC
the	DT	DT
restorant	NN	NN
of	IN	IN
the	DT	DT
theatre	NN	NN
was	VBD	VBD
being	VBG	VBG
pait	VBN	NN
,	,	,
so	RB	RB
I	PRP	PRP
could	MD	MD
not	RB	RB
go	VB	VB
as	IN	IN
you	PRP	PRP
said	VBD	VBD
in	IN	IN
the	DT	DT
advertisment	NN	NN
.	.	.

So	RB	RB
that	DT	IN
's	VBZ	NNS
why	WRB	WRB
they	PRP	PRP
have	VBP	VBP
invented	VBN	IN
a	DT	DT
telephon	NN	NN
.	.	.

At	IN	IN
that	DT	DT
point	NN	NN
,	,	,
even	RB	RB
if	IN	IN
there	EX	EX
had	VBD	VBD
been	VBN	VBN
Danny	NNP	TO
Brook	NNP	VB
as	IN	IN
the	DT	DT
advertisement	NN	JJ
announced	VBD	NNS
,	,	,
it	PRP	PRP
would	MD	MD
n't	RB	RB
have	VBP	VB
been	VBN	VBN
a	DT	DT
less	RB	RBR
disappointing	JJ	JJ
evening	NN	NN
.	.	.

I	PRP	PRP
am	VBP	VBP
sure	JJ	VBN
you	PRP	PRP
can	MD	MD
take	VB	VB
attention	NN	NN
on	IN	IN
this	DT	DT
.	.	.

Last	RB	NNP
of	IN	IN
all	DT	DT
,	,	,
it	PRP	PRP
said	VBD	VBD
in	IN	IN
your	PRP$	PRP$
advertisement	NN	NNS
that	IN	IN
there	EX	EX
is	VBZ	VBZ
a	DT	DT
theatre	NN	NN
restaurant	NN	,
after	IN	IN
the	DT	DT
show	NN	NN
but	CC	CC
it	PRP	PRP
turned	VBD	VBD
out	RB	RB
to	TO	TO
be	VB	VB
closed	JJ	VBN
because	IN	IN
it	PRP	PRP
was	VBD	VBD
redecorating	VBG	VBN
and	CC	CC
no	DT	DT
annocement	NN	NN
was	VBD	VBD
made	VBN	VBN
.	.	.

Finally	RB	RB
,	,	,
I	PRP	PRP
am	VBP	VBP
considering	VBG	VBN
about	IN	IN
what	WDT	DT
kind	NN	NN
of	IN	IN
clothes	NNS	WDT
I	PRP	PRP
should	MD	MD
wear	VB	VB
and	CC	CC
how	WRB	WRB
much	JJ	RB
I	PRP	PRP
need	VBP	VBP
.	.	.

About	IN	IN
the	DT	DT
acommodation	NN	NN
,	,	,
out	IN	RB
of	IN	IN
the	DT	DT
two	CD	CD
possibilities	NNS	NNS
,	,	,
I	PRP	PRP
choose	VBP	VBP
sleeping	VBG	VBN
in	IN	IN
a	DT	DT
tent	NN	NN
,	,	,
because	IN	IN
I	PRP	PRP
think	VBP	VBP
that	IN	IN
a	DT	DT
log	NN	NN
cabin	NN	WDT
is	VBZ	VBZ
n't	RB	RB
as	RB	IN
authentic	JJ	JJ
as	IN	IN
a	DT	DT
