word	correct	predicted
The	DT	DT
National	NNP	JJ
Review	NNP	NN
,	,	,
as	IN	IN
no	DT	DT
conservative	NN	NN
at	IN	IN
all	DT	DT
,	,	,
but	CC	CC
an	DT	DT
old	JJ	JJ
liberal	NN	NN
.	.	.

I	PRP	PRP
would	MD	MD
agree	VB	VB
with	IN	IN
this	DT	DT
view	NN	NN
.	.	.

But	CC	CC
I	PRP	PRP
'm	VBP	VBP
not	RB	RB
here	RB	RB
to	TO	TO
define	VB	VB
conservatism	NN	JJ
.	.	.

What	WP	WP
I	PRP	PRP
am	VBP	VBP
here	RB	RB
to	TO	TO
do	VB	VB
is	VBZ	VBZ
to	TO	TO
report	VB	VB
on	IN	IN
the	DT	DT
gyrations	NNS	NN
of	IN	IN
the	DT	DT
struggle	NN	NN
--	:	:
a	DT	DT
struggle	NN	NN
that	WDT	IN
amounts	VBZ	VBG
to	TO	TO
self-redefinition	NN	VB
--	:	:
to	TO	TO
see	VB	VB
if	IN	IN
we	PRP	PRP
can	MD	MD
predict	VB	VB
its	PRP$	PRP$
future	JJ	NN
course	NN	NN
.	.	.

One	CD	CD
of	IN	IN
the	DT	DT
obvious	JJ	JJ
conclusions	NNS	,
we	PRP	PRP
can	MD	MD
make	VB	VB
on	IN	IN
the	DT	DT
basis	NN	NN
of	IN	IN
the	DT	DT
last	JJ	JJ
election	NN	NN
,	,	,
I	PRP	PRP
suppose	VBP	VBP
,	,	,
is	VBZ	VBZ
that	IN	IN
we	PRP	PRP
,	,	,
the	DT	DT
majority	NN	NN
,	,	,
were	VBD	VBD
dissatisfied	VBN	VBN
with	IN	IN
Eisenhower	NNP	DT
conservatism	NN	NN
.	.	.

Though	RB	NNP
,	,	,
to	TO	TO
be	VB	VB
sure	JJ	JJ
,	,	,
we	PRP	PRP
gave	VBD	VBD
Kennedy	NNP	IN
no	DT	DT
very	RB	RB
positive	JJ	JJ
approval	NN	NN
in	IN	IN
the	DT	DT
margin	NN	NN
of	IN	IN
his	PRP$	PRP$
preferment	NN	NN
.	.	.

This	DT	DT
is	VBZ	VBZ
,	,	,
however	RB	RB
,	,	,
symptomatic	JJ	VBG
of	IN	IN
our	PRP$	PRP$
national	JJ	JJ
malaise	NN	NN
.	.	.

But	CC	CC
before	IN	IN
I	PRP	PRP
try	VBP	VBP
to	TO	TO
diagnose	VB	VB
it	PRP	PRP
,	,	,
I	PRP	PRP
would	MD	MD
offer	VB	VB
other	JJ	JJ
evidence	NN	NN
.	.	.

I	PRP	PRP
will	MD	MD
mention	VB	VB
two	CD	CD
volumes	NNS	NNS
of	IN	IN
specific	JJ	DT
comment	NN	NN
on	IN	IN
this	DT	DT
malaise	NN	NN
that	WDT	WP
appeared	VBD	VBD
last	JJ	JJ
year	NN	NN
.	.	.

The	DT	DT
earlier	JJR	NN
of	IN	IN
them	PRP	PRP
was	VBD	VBD
an	DT	DT
unofficial	JJ	JJ
enterprise	NN	NN
,	,	,
sponsored	VBN	VBG
by	IN	IN
Life	NNP	DT
magazine	NN	NN
,	,	,
under	IN	IN
the	DT	DT
title	NN	NN
of	IN	IN
The	DT	DT
National	NNP	NN
Purpose	NNP	NN
.	.	.

The	DT	DT
contributors	NNS	NN
to	TO	TO
this	DT	DT
testament	NN	NN
were	VBD	VBD
all	RB	DT
well-known	JJ	NN
:	:	:
a	DT	DT
former	JJ	JJ
Democratic	NNP	TO
candidate	NN	VB
for	IN	IN
President	NNP	NNP
,	,	,
a	DT	DT
New	NNP	NNP
Deal	NNP	POS
poet	NN	NN
,	,	,
the	DT	DT
magazine	NN	NN
's	POS	POS
chief	JJ	JJ
editorial	NN	JJ
writer	NN	NN
,	,	,
two	CD	CD
newspaper	NN	NNS
columnists	NNS	''
,	,	,
head	NN	NN
of	IN	IN
a	DT	DT
national	JJ	JJ
broadcasting	NN	JJ
company	NN	NN
,	,	,
a	DT	DT
popular	JJ	JJ
Protestant	NNP	NN
evangelist	NN	''
,	,	,
etc.	FW	NNP
.	.	.
What	WP	WDT
I	PRP	PRP
want	VBP	VBP
to	TO	TO
point	VB	VB
out	IN	RB
here	RB	RB
is	VBZ	VBZ
that	IN	IN
all	DT	DT
of	IN	IN
them	PRP	PRP
are	VBP	VBP
ex-liberals	NNS	RB
,	,	,
or	CC	CC
modified	JJ	CD
liberals	NNS	NNS
,	,	,
with	IN	IN
perhaps	RB	RB
one	CD	CD
exception	NN	NN
.	.	.

I	PRP	PRP
suppose	VBP	VBP
we	PRP	PRP
might	MD	MD
classify	VB	VB
Billy	NNP	NNP
Graham	NNP	VBD
as	IN	IN
an	DT	DT
old	JJ	JJ
liberal	NN	NN
.	.	.

And	CC	CC
I	PRP	PRP
would	MD	MD
further	RB	VB
note	VB	NN
that	IN	IN
they	PRP	PRP
all	DT	DT
--	:	:
with	IN	IN
one	CD	CD
exception	NN	NN
again	RB	RB
--	:	:
sang	VBD	:
in	IN	IN
one	CD	CD
key	NN	NN
or	CC	CC
another	DT	DT
the	DT	DT
same	JJ	JJ
song	NN	NN
.	.	.

Its	PRP$	PRP$
refrain	NN	NNS
was	VBD	VBD
:	:	:
``	``	``
let	VB	VB
us	PRP	PRP
return	VB	VB
to	TO	TO
the	DT	DT
individualistic	JJ	JJ
democracy	NN	NN
of	IN	IN
our	PRP$	PRP$
forefathers	NNS	NNS
for	IN	IN
our	PRP$	PRP$
salvation	NN	NN
''	''	''
.	.	.

Adlai	NNP	PRP
Stevenson	NNP	MD
expressed	VBD	VB
some	DT	DT
reservations	NNS	NN
about	IN	IN
this	DT	DT
return	NN	NN
.	.	.

Others	NNS	``
invoked	VBD	UH
technology	NN	,
and	CC	CC
common	JJ	JJ
sense	NN	NN
.	.	.

Only	RB	NNP
Walter	NNP	NNP
Lippman	NNP	NNP
envisioned	VBD	VBD
the	DT	DT
possibility	NN	NN
of	IN	IN
our	PRP$	PRP$
having	VBG	VBG
``	``	``
outlived	VBD	UH
most	JJS	RBS
of	IN	IN
what	WP	WP
we	PRP	PRP
used	VBD	VBD
to	TO	TO
regard	VB	VB
as	IN	IN
the	DT	DT
program	NN	NN
of	IN	IN
our	PRP$	PRP$
national	JJ	JJ
purposes	NNS	NNS
''	''	''
.	.	.

the	DT	DT
most	RBS	RBS
notable	JJ	JJ
thing	NN	NN
about	IN	IN
the	DT	DT
incantation	NN	NN
of	IN	IN
these	DT	DT
ex-liberals	NNS	NN
was	VBD	VBD
that	IN	IN
the	DT	DT
one-time	JJ	JJ
shibboleth	NN	NN
of	IN	IN
socialism	NN	PRP
was	VBD	VBD
conspicuously	RB	RB
absent	JJ	JJ
.	.	.

The	DT	DT
second	JJ	JJ
specific	JJ	JJ
comment	NN	NN
was	VBD	VBD
the	DT	DT
report	NN	NN
of	IN	IN
Eisenhower	NNP	NNP
's	POS	POS
Commission	NNP	NN
on	IN	IN
National	NNP	DT
Goals	NNPS	NN
,	,	,
titled	VBN	UH
Goals	NNPS	''
For	NNP	JJ
Americans	NNPS	JJ
.	.	.

They	PRP	PRP
,	,	,
perhaps	RB	RB
,	,	,
gave	VBD	VBD
the	DT	DT
pitch	NN	NN
of	IN	IN
their	PRP$	PRP$
position	NN	NN
in	IN	IN
the	DT	DT
preface	NN	NN
where	WRB	WRB
it	PRP	PRP
was	VBD	VBD
said	VBD	VBN
that	IN	IN
Eisenhower	NNP	DT
requested	VBD	NN
that	IN	IN
the	DT	DT
Commission	NNP	MD
be	VB	VB
administered	VBN	VBN
by	IN	IN
the	DT	DT
American	NNP	JJ
Assembly	NNP	NN
of	IN	IN
Columbia	NNP	NNP
University	NNP	NNP
,	,	,
because	IN	IN
it	PRP	PRP
was	VBD	VBD
non-partisan	JJ	JJ
.	.	.

The	DT	DT
Commission	NNP	JJ
seems	VBZ	NN
to	TO	TO
represent	VB	VB
the	DT	DT
viewpoint	NN	NN
of	IN	IN
what	WP	WP
I	PRP	PRP
would	MD	MD
call	VB	VB
the	DT	DT
unconscious	JJ	JJ
liberal	NN	JJ
,	,	,
but	CC	CC
not	RB	RB
unconscious	JJ	VB
enough	RB	RB
,	,	,
to	TO	TO
invoke	VB	VB
the	DT	DT
now	RB	RB
taboo	JJ	TO
symbolism	NN	VB
of	IN	IN
socialism	NN	NN
.	.	.

And	CC	CC
here	RB	RB
again	RB	RB
we	PRP	PRP
hear	VBP	VB
the	DT	DT
same	JJ	JJ
refrain	NN	NNS
mentioned	VBN	VBD
above	IN	IN
:	:	:
``	``	``
the	DT	DT
paramount	JJ	JJ
goal	NN	NN
of	IN	IN
the	DT	DT
United	NNP	NN
States	NNPS	TO
set	VBN	VB
long	JJ	RB
ago	IN	RB
was	VBD	VBD
to	TO	TO
guard	VB	VB
the	DT	DT
rights	NNS	NNS
of	IN	IN
the	DT	DT
individual	NN	NN
,	,	,
ensure	VB	VBG
his	PRP$	PRP$
development	NN	NNS
,	,	,
enlarge	VB	VBG
his	PRP$	PRP$
opportunity	NN	NN
''	''	''
.	.	.

This	DT	DT
group	NN	NN
is	VBZ	VBZ
secularist	NN	RB
and	CC	CC
their	PRP$	PRP$
program	NN	NNS
tends	VBZ	VBD
to	TO	TO
be	VB	VB
technological	JJ	JJ
.	.	.

But	CC	CC
it	PRP	PRP
is	VBZ	VBZ
the	DT	DT
need	NN	NN
to	TO	TO
undertake	VB	VB
these	DT	DT
testaments	NNS	NN
that	IN	IN
I	PRP	PRP
would	MD	MD
submit	VB	VB
here	RB	RB
as	IN	IN
symptom	NN	NN
of	IN	IN
the	DT	DT
common	JJ	JJ
man	NN	NN
's	POS	POS
malaise	NN	NN
.	.	.

And	CC	CC
let	VB	VB
me	PRP	PRP
add	VB	VB
Murray	NNP	NNP
's	POS	POS
new	JJ	JJ
book	NN	NN
as	IN	IN
another	DT	DT
symptom	NN	NN
of	IN	IN
it	PRP	PRP
,	,	,
particularly	RB	RB
so	IN	RB
in	IN	IN
view	NN	NN
of	IN	IN
the	DT	DT
attention	NN	NN
Time	NNP	IN
magazine	NN	PRP
gave	VBD	VBD
it	PRP	PRP
when	WRB	WRB
it	PRP	PRP
came	VBD	VBD
out	IN	RB
recently	RB	RB
.	.	.

Father	NNP	``
Murray	NNP	EX
goes	VBZ	VBZ
back	RB	RB
to	TO	TO
the	DT	DT
Declaration	NNP	NN
of	IN	IN
Independence	NNP	NNP
,	,	,
too	RB	RB
,	,	,
though	IN	IN
I	PRP	PRP
may	MD	MD
add	VB	VB
,	,	,
with	IN	IN
considerably	RB	DT
more	RBR	RBR
historical	JJ	JJ
perception	NN	JJ
.	.	.

I	PRP	PRP
will	MD	MD
reserve	VB	VB
discussion	NN	NN
of	IN	IN
it	PRP	PRP
for	IN	IN
a	DT	DT
moment	NN	NN
,	,	,
however	RB	RB
,	,	,
to	TO	TO
return	VB	VB
to	TO	TO
President	NNP	VB
Kennedy	NNP	JJ
.	.	.

As	IN	IN
symptomatic	JJ	NN
of	IN	IN
the	DT	DT
common	JJ	JJ
man	NN	NN
's	POS	POS
malaise	NN	NN
,	,	,
he	PRP	PRP
is	VBZ	VBZ
most	RBS	RBS
significant	JJ	JJ
:	:	:
a	DT	DT
liberal	NN	JJ
and	CC	CC
a	DT	DT
Catholic	NNP	NN
,	,	,
elected	VBN	VBG
by	IN	IN
the	DT	DT
skin	NN	NN
of	IN	IN
his	PRP$	PRP$
teeth	NNS	NNS
.	.	.

Does	VBZ	PRP
that	WDT	IN
not	RB	RB
suggest	VB	VB
to	TO	TO
you	PRP	PRP
an	DT	DT
uncertain	JJ	JJ
and	CC	CC
uneasy	JJ	JJ
,	,	,
not	RB	RB
to	TO	TO
say	VB	VB
confused	JJ	VBN
,	,	,
state	NN	NN
of	IN	IN
the	DT	DT
public	NN	JJ
mind	NN	NN
?	.	.
?	.	.

What	WP	WP
is	VBZ	VBZ
the	DT	DT
common	JJ	JJ
man	NN	NN
's	POS	POS
complaint	NN	NN
?	.	.
?	.	.

's	PRP	PRP
take	VB	VB
a	DT	DT
panoramic	JJ	JJ
look	NN	NN
back	RB	RB
over	IN	IN
the	DT	DT
course	NN	NN
we	PRP	PRP
have	VBP	VBP
come	VBN	VBN
.	.	.

Has	VBZ	``
not	RB	RB
that	DT	IN
way	NN	NN
been	VBN	VBN
lit	VBN	RB
always	RB	RB
by	IN	IN
the	DT	DT
lamp	NN	NN
of	IN	IN
liberalism	NN	PRP
up	IN	RP
until	IN	IN
the	DT	DT
turning	NN	VBG
back	NN	RB
under	IN	IN
Eisenhower	NNP	NN
?	.	.
?	.	.

And	CC	CC
the	DT	DT
basic	JJ	JJ
character	NN	NN
of	IN	IN
that	DT	DT
liberalism	NN	NN
has	VBZ	VBZ
been	VBN	VBN
spiritual	JJ	RB
rather	RB	RB
than	IN	IN
economic	JJ	JJ
.	.	.

Ralph	NNP	``
Gabriel	NNP	PRP
gave	VBD	VBD
it	PRP	PRP
the	DT	DT
name	NN	NN
of	IN	IN
Protestant	NNP	DT
philosophy	NN	NN
of	IN	IN
Progress	NN	NN
.	.	.

But	CC	CC
there	EX	EX
's	VBZ	VBZ
a	DT	DT
subjective	JJ	JJ
side	NN	NN
to	TO	TO
that	DT	DT
utopian	JJ	NN
outlook	NN	NN
.	.	.

our	PRP$	PRP$
society	NN	NN
have	VB	VB
a	DT	DT
runaway	JJ	NN
,	,	,
uncontrollable	JJ	DT
growth	NN	NN
of	IN	IN
technology	NN	NN
which	WDT	WDT
may	MD	MD
end	VB	VB
our	PRP$	PRP$
civilization	NN	NN
,	,	,
or	CC	CC
a	DT	DT
normal	JJ	JJ
,	,	,
healthy	JJ	JJ
growth	NN	NN
?	.	.
?	.	.

Here	RB	RB
there	EX	RB
may	MD	MD
be	VB	VB
an	DT	DT
analogy	NN	NN
with	IN	IN
cancer	NN	NN
:	:	:
we	PRP	PRP
can	MD	MD
detect	VB	VB
cancers	NNS	VBN
by	IN	IN
their	PRP$	PRP$
rapidly	RB	NN
accelerating	VBG	POS
growth	NN	NN
,	,	,
determinable	JJ	CC
only	RB	RB
when	WRB	WRB
related	VBN	VBD
to	TO	TO
the	DT	DT
more	RBR	JJR
normal	JJ	JJ
rate	NN	NN
of	IN	IN
healthy	JJ	JJ
growth	NN	NN
.	.	.

Should	MD	``
the	DT	DT
accelerating	VBG	JJ
growth	NN	NN
of	IN	IN
technology	NN	PRP
then	RB	RB
warn	VB	VB
us	PRP	PRP
?	.	.
?	.	.

Noting	VBG	DT
such	JJ	JJ
evidence	NN	NN
is	VBZ	VBZ
the	DT	DT
first	JJ	JJ
step	NN	NN
;	:	:
;	:	:
and	CC	CC
almost	RB	RB
the	DT	DT
only	JJ	JJ
``	``	``
cure	NN	UH
''	''	''
is	VBZ	VBZ
early	JJ	RB
detection	NN	,
and	CC	CC
removal	NN	NNS
.	.	.

One	CD	CD
way	NN	NN
to	TO	TO
determine	VB	VB
whether	IN	IN
we	PRP	PRP
have	VBP	VBP
so	RB	RB
dangerous	JJ	IN
a	DT	DT
technology	NN	NN
would	MD	MD
be	VB	VB
to	TO	TO
check	VB	VB
the	DT	DT
strength	NN	NN
of	IN	IN
our	PRP$	PRP$
society	NN	NN
's	POS	POS
organs	NNS	NN
to	TO	TO
see	VB	VB
if	IN	IN
their	PRP$	PRP$
functioning	NN	NN
is	VBZ	VBZ
as	RB	RB
healthy	JJ	JJ
as	IN	RB
before	IN	RB
.	.	.

an	DT	DT
objective	JJ	JJ
look	NN	NN
at	IN	IN
our	PRP$	PRP$
present	JJ	JJ
procedures	NNS	NN
may	MD	MD
move	VB	VB
us	PRP	PRP
to	TO	TO
consider	VB	VB
seriously	RB	RB
this	DT	DT
possibly	RB	NN
analogous	JJ	JJ
situation	NN	JJ
.	.	.

In	IN	IN
any	DT	DT
event	NN	NN
,	,	,
whether	IN	IN
society	NN	NN
may	MD	MD
have	VB	VB
cancer	NN	''
,	,	,
or	CC	CC
merely	RB	RB
a	DT	DT
virus	NN	JJ
infection	NN	NN
,	,	,
the	DT	DT
``	``	``
disease	NN	UH
''	''	''
,	,	,
we	PRP	PRP
shall	MD	MD
find	VB	VB
,	,	,
is	VBZ	VBZ
political	JJ	RB
,	,	,
economical	JJ	UH
,	,	,
social	JJ	UH
,	,	,
and	CC	CC
even	RB	RB
medical	JJ	JJ
.	.	.

Have	VBP	``
not	RB	RB
our	PRP$	PRP$
physical	JJ	JJ
abilities	NNS	NNS
already	RB	RB
deteriorated	VBN	VBN
because	IN	IN
of	IN	IN
the	DT	DT
more	RBR	JJR
sedentary	JJ	TO
lives	NNS	VB
we	PRP	PRP
are	VBP	VB
now	RB	RB
living	VBG	VBG
?	.	.
?	.	.

Hence	RB	``
the	DT	DT
prime	JJ	JJ
issue	NN	NN
,	,	,
as	IN	IN
I	PRP	PRP
see	VBP	VBP
it	PRP	PRP
,	,	,
is	VBZ	VBZ
whether	IN	IN
a	DT	DT
democratic	JJ	NN
or	CC	CC
free	JJ	JJ
society	NN	NN
can	MD	MD
master	VB	VB
technology	NN	VBN
for	IN	IN
the	DT	DT
benefit	NN	NN
of	IN	IN
mankind	NN	NNP
,	,	,
or	CC	CC
whether	IN	IN
technology	NN	PRP
will	MD	MD
rule	VB	VB
and	CC	CC
develop	VB	VBD
its	PRP$	PRP$
own	JJ	JJ
society	NN	NN
compatible	JJ	,
with	IN	IN
its	PRP$	PRP$
own	JJ	JJ
needs	NNS	NNS
as	IN	IN
a	DT	DT
force	NN	NN
of	IN	IN
nature	NN	NN
.	.	.

We	PRP	PRP
are	VBP	VBP
already	RB	RB
committed	VBN	VBN
to	TO	TO
establishing	VBG	DT
man	NN	NN
's	POS	POS
supremacy	NN	NN
over	IN	IN
nature	NN	NN
and	CC	CC
everywhere	RB	VBD
on	IN	IN
earth	NN	NN
,	,	,
not	RB	RB
merely	RB	RB
in	IN	IN
the	DT	DT
limited	JJ	NN
social-political-economical	JJ	TO
context	NN	VB
we	PRP	PRP
are	VBP	VB
fond	JJ	VBN
of	IN	IN
today	NN	NN
.	.	.

we	PRP	PRP
go	VBP	VB
on	IN	RB
endlessly	RB	RB
trying	VBG	VBG
to	TO	TO
draw	VB	VB
the	DT	DT
line	NN	NN
,	,	,
color	NN	NN
and	CC	CC
other	JJ	JJ
,	,	,
as	IN	RB
to	TO	TO
which	WDT	WDT
kind	NN	NN
of	IN	IN
man	NN	NN
we	PRP	PRP
wish	VBP	VBP
to	TO	TO
see	VB	VB
dominate	VB	JJ
.	.	.

We	PRP	PRP
have	VBP	VBP
proved	VBD	VBN
so	RB	RB
able	JJ	JJ
to	TO	TO
solve	VB	VB
technological	JJ	PRP$
problems	NNS	NNS
that	IN	IN
to	TO	TO
contend	VB	VB
we	PRP	PRP
can	MD	MD
not	RB	RB
realize	VB	IN
a	DT	DT
universal	JJ	JJ
goal	NN	NN
in	IN	IN
the	DT	DT
immediate	JJ	JJ
future	NN	NN
is	VBZ	VBZ
to	TO	TO
be	VB	VB
extremely	RB	PRP$
shortsighted	JJ	NNS
,	,	,
if	IN	IN
nothing	NN	NN
else	RB	RB
.	.	.

We	PRP	PRP
must	MD	MD
believe	VB	VB
we	PRP	PRP
have	VBP	VB
the	DT	DT
ability	NN	NN
to	TO	TO
affect	VB	VB
our	PRP$	PRP$
own	JJ	JJ
destinies	NNS	NN
:	:	:
otherwise	RB	:
why	WRB	WRB
try	VB	DT
anything	NN	NN
?	.	.
?	.	.

these	DT	DT
pages	NNS	VBZ
the	DT	DT
term	NN	.
``	``	``
technology	NN	UH
''	''	''
is	VBZ	VBZ
used	VBN	VBN
to	TO	TO
include	VB	VB
any	DT	RB
and	CC	CC
all	DT	DT
means	NNS	NN
which	WDT	WDT
could	MD	MD
amplify	VB	VB
,	,	,
project	VB	UH
,	,	,
or	CC	CC
augment	VB	JJ
man	NN	NN
's	POS	POS
control	NN	NN
over	IN	IN
himself	PRP	PRP
and	CC	CC
over	IN	IN
other	JJ	JJ
men	NNS	NNS
.	.	.

Naturally	RB	``
this	DT	DT
includes	VBZ	VBZ
all	DT	DT
communication	NN	JJ
forms	NNS	NNS
,	,	,
e.g.	FW	``
languages	NNS	UH
,	,	,
or	CC	CC
any	DT	DT
social	JJ	NN
,	,	,
political	JJ	JJ
,	,	,
economic	JJ	JJ
or	CC	CC
religious	JJ	PRP
structures	NNS	MD
employed	VBN	VB
for	IN	IN
such	JJ	DT
control	NN	NN
.	.	.

Properly	RB	PRP
mindful	JJ	VBD
of	IN	IN
all	PDT	PDT
the	DT	DT
cultures	NNS	NN
in	IN	IN
existence	NN	DT
today	RB	NN
throughout	IN	IN
the	DT	DT
world	NN	NN
,	,	,
we	PRP	PRP
must	MD	MD
employ	VB	VB
these	DT	DT
resources	NNS	NN
without	IN	IN
war	NN	NN
or	CC	CC
violent	JJ	JJ
revolution	NN	NN
.	.	.

we	PRP	PRP
were	VBD	VBD
creating	VBG	IN
a	DT	DT
wholly	RB	RB
new	JJ	JJ
society	NN	NN
,	,	,
we	PRP	PRP
could	MD	MD
insist	VB	VB
that	IN	IN
our	PRP$	PRP$
social	JJ	NNS
,	,	,
political	JJ	JJ
,	,	,
economic	JJ	JJ
and	CC	CC
philosophic	JJ	PRP
institutions	NNS	MD
foster	VB	VB
rather	RB	RB
than	IN	IN
hamper	VB	DT
man	NN	NN
;	:	:
;	:	:
best	JJS	DT
growth	NN	NN
.	.	.

But	CC	CC
we	PRP	PRP
can	MD	MD
not	RB	RB
start	VB	VB
off	IN	RB
with	IN	IN
a	DT	DT
clean	JJ	JJ
slate	NN	NN
.	.	.

So	IN	RB
we	PRP	PRP
must	MD	MD
first	RB	RB
analyze	VB	IN
our	PRP$	PRP$
present	JJ	JJ
institutions	NNS	NN
with	IN	IN
respect	NN	NN
to	TO	TO
the	DT	DT
effect	NN	NN
of	IN	IN
each	DT	DT
on	IN	IN
man	NN	NN
's	POS	POS
major	JJ	JJ
needs	NNS	NNS
.	.	.

which	WDT	WDT
institution	NN	VBZ
most	JJS	RBS
needs	VBZ	JJ
correction	NN	NN
,	,	,
I	PRP	PRP
would	MD	MD
say	VB	VB
the	DT	DT
corporation	NN	NN
as	IN	IN
it	PRP	PRP
exists	VBZ	VBD
in	IN	IN
America	NNP	DT
today	RB	NN
.	.	.

At	IN	IN
first	JJ	JJ
glance	NN	NN
this	DT	DT
appears	VBZ	NN
strange	JJ	NN
:	:	:
of	IN	IN
all	DT	DT
people	NNS	NNS
,	,	,
was	VBD	VBD
not	RB	RB
America	NNP	TO
founded	VBN	VB
by	IN	IN
rugged	JJ	PRP$
individualists	NNS	NNS
who	WP	WP
established	VBD	VBZ
a	DT	DT
new	JJ	JJ
way	NN	NN
of	IN	IN
life	NN	NN
still	RB	RB
inspiring	VBG	.
``	``	``
undeveloped	JJ	UH
''	''	''
societies	NNS	JJ
abroad	RB	JJ
?	.	.
?	.	.

But	CC	CC
hear	VB	VB
Harrison	NNP	PRP
E.	NNP	MD
Salisbury	NNP	VB
,	,	,
former	JJ	JJ
Moscow	NNP	TO
correspondent	NN	VB
of	IN	IN
The	DT	DT
New	NNP	NNP
York	NNP	NNP
Times	NNP	NNP
,	,	,
and	CC	CC
author	NN	NN
of	IN	IN
``	``	``
To	NNP	UH
Moscow	NNP	''
--	:	:
And	NNP	CC
Beyond	NNP	NNP
''	''	''
.	.	.

In	IN	IN
a	DT	DT
book	NN	NN
review	NN	,
of	IN	IN
``	``	``
The	NNP	DT
Soviet	NNP	NN
Cultural	NNP	TO
Offensive	NNP	VB
''	''	''
,	,	,
he	PRP	PRP
says	VBZ	VBZ
,	,	,
``	``	``
Long	RB	VB
before	IN	IN
the	DT	DT
State	NNP	NN
Department	NNP	VBD
organized	VBD	VBN
its	PRP$	PRP$
bureaucracy	NN	NNS
into	IN	IN
an	DT	DT
East-West	NNP	NN
Contacts	NNPS	TO
Staff	NNP	VB
in	IN	IN
order	NN	NN
to	TO	TO
wage	VB	VB
a	DT	DT
cultural	JJ	JJ
counter-offensive	NN	NN
within	IN	IN
Soviet	NNP	DT
borders	NNS	NN
,	,	,
the	DT	DT
sharp	JJ	JJ
cutting-edge	NN	NN
of	IN	IN
American	NNP	NNP
culture	NN	NNP
had	VBD	VBD
carved	VBN	IN
its	PRP$	PRP$
mark	NN	NNS
across	IN	IN
the	DT	DT
Russian	NNP	JJ
steppes	NNS	NN
,	,	,
as	IN	IN
when	WRB	WRB
the	DT	DT
enterprising	JJ	JJ
promoters	NNS	NN
of	IN	IN
'	''	''
Porgy	NNP	,
And	NNP	CC
Bess	NNP	NNP
'	POS	''
overrode	VBD	,
the	DT	DT
State	NNP	JJ
Department	NNP	NN
to	TO	TO
carry	VB	VB
the	DT	DT
contemporary	JJ	NN
'	''	''
cultural	JJ	,
warfare	NN	VBG
'	''	''
behind	IN	IN
the	DT	DT
enemy	NN	NN
lines	NNS	NN
.	.	.

They	PRP	PRP
were	VBD	VBD
not	RB	RB
diplomats	NNS	,
or	CC	CC
jazz	NN	CD
musicians	NNS	NNS
,	,	,
or	CC	CC
even	RB	RB
organizers	NNS	VBN
of	IN	IN
reading-rooms	NNS	NNP
and	CC	CC
photo-montage	JJ	CD
displays	NNS	NNS
,	,	,
but	CC	CC
rugged	JJ	PRP
capitalist	JJ	MD
entrepreneurs	NNS	VB
like	IN	IN
Henry	NNP	NNP
Ford	NNP	NNP
,	,	,
Hugh	NNP	``
Cooper	NNP	UH
,	,	,
Thomas	NNP	NNP
Campbell	NNP	NNP
,	,	,
the	DT	DT
International	NNP	JJ
Harvester	NNP	NN
Co.	NNP	''
,	,	,
and	CC	CC
David	NNP	NNS
W.	NNP	JJ
Griffith	NNP	JJ
.	.	.

Their	PRP$	PRP$
kind	NN	NN
created	VBD	VBD
an	DT	DT
American	NNP	JJ
culture	NN	TO
superior	JJ	VB
to	TO	TO
any	DT	DT
in	IN	IN
the	DT	DT
world	NN	NN
,	,	,
an	DT	DT
industrial	JJ	JJ
and	CC	CC
technological	JJ	JJ
culture	NN	NN
which	WDT	WDT
penetrated	VBD	MD
Russia	NNP	VB
as	IN	IN
it	PRP	PRP
did	VBD	VBD
almost	RB	RB
every	DT	DT
corner	NN	NN
of	IN	IN
the	DT	DT
earth	NN	NN
without	IN	IN
a	DT	DT
nickel	NN	NN
from	IN	IN
the	DT	DT
Federal	NNP	NN
treasury	NN	,
or	CC	CC
a	DT	DT
single	JJ	JJ
governmental	JJ	TO
specialist	NN	VB
to	TO	TO
contrive	VB	VB
directives	NNS	,
or	CC	CC
program	VB	VBD
a	DT	DT
series	NN	NN
of	IN	IN
consultations	NNS	NN
of	IN	IN
interested	JJ	JJ
agencies	NNS	NN
.	.	.

This	DT	DT
favorable	JJ	JJ
image	NN	NN
of	IN	IN
America	NNP	NNP
in	IN	IN
the	DT	DT
minds	NNS	NNS
of	IN	IN
Russian	NNP	PRP$
men	NNS	NNS
and	CC	CC
women	NNS	NNS
is	VBZ	VBZ
still	RB	RB
there	RB	RB
despite	IN	IN
years	NNS	NNS
of	IN	IN
energetic	JJ	PRP
anti-American	JJ	MD
propaganda	NN	VB
''	''	''
corporations	NNS	.
now	RB	RB
outmoded	JJ	JJ
.	.	.

the	DT	DT
public	NN	NN
's	POS	POS
present	JJ	JJ
attitude	NN	NN
toward	IN	IN
business	NN	NN
stems	NNS	,
from	IN	IN
the	DT	DT
fact	NN	NN
that	IN	IN
the	DT	DT
``	``	``
rugged	JJ	FW
capitalist	JJ	FW
entrepreneur	NN	FW
''	''	''
no	RB	DT
more	RBR	JJR
exists	VBZ	NNS
in	IN	IN
America	NNP	NNP
.	.	.

In	IN	IN
his	PRP$	PRP$
stead	NN	NN
is	VBZ	VBZ
a	DT	DT
milquetoast	NN	NN
version	NN	VBD
known	VBN	VBN
as	IN	IN
``	``	``
the	DT	DT
